kumu_id,from,to,label,type,subtype,weight_num,strength,directionality,formality,view_family,confidence,period,description,source_url
comention_prs_kiriyenko_prs_msg_e20edfaef8,prs_kiriyenko,prs_msg_e20edfaef8,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: ТОП заметных событий российской политики в апреле 1.  Объявление Владимиром Путиным перемирия на период пасхальных праздников и Дня победы 2.  Встречи Владимира Путина со спецпосланником президента США Стивом Уиткоффом 3.  Арест бывшего губернатора К,messages.html
comention_prs_kiriyenko_prs_shadaev,prs_kiriyenko,prs_shadaev,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Сентябрь Путина . Немобилизация . 3. Высшие должностные лица субъектов федерации должны уделять необходимое внимание реализации мер, призванных обеспечить безопасность людей, охрану и антитеррористическую защищенность критически важных объектов, подд",messages.html
comention_prs_kiriyenko_prs_msg_88621f2a28,prs_kiriyenko,prs_msg_88621f2a28,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Июнь 2025. Предотпускной пейзаж . 3. Спикер Госдумы Вячеслав Володин рассматривает два возможных сценария своего карьерного будущего: возглавить Министерство иностранных дел России или Службу внешней разведки. Вместе с тем не исключён и вариант, при ",messages.html
comention_prs_kiriyenko_prs_msg_07e84a0c26,prs_kiriyenko,prs_msg_07e84a0c26,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Сентябрь Путина. Проверка выборами. 4 . Традиционная системная оппозиция продолжает растрачивать свою и так слабую репутацию и административный вес. Геннадий Зюганов напрямую работает с главой АП Вайно,Громовым,Яриным, Чемезовым,Совбезом Патрушева и ",messages.html
comention_prs_kiriyenko_prs_yarin,prs_kiriyenko,prs_yarin,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Ноябрь Путина. Штабные реверансы. Неожиданно РБК-издание, близкое к Управлению внутренней политики АП, сообщило,что избирательный штаб Путина на выборах возглавит глава УВП Андрей Ярин. Андрей Ярин традиционно называют выдвиженцем «силовой партии». И",messages.html
comention_prs_kovalchuk_boris_prs_krasnov_igor,prs_kovalchuk_boris,prs_krasnov_igor,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Июнь 2025. Предотпускной пейзаж . 1. Рассказывают, что на последнем Петербургском международном экономическом форуме его участники в кулуарах обсуждали короткий список возможных будущих премьеров и даже преемников Владимира Путина. Тема будущего все ",messages.html
comention_prs_kovalchuk_boris_prs_msg_4c62670a63,prs_kovalchuk_boris,prs_msg_4c62670a63,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Май. Варианты невозможного. 2. Такая принципиальная позиция Путина объясняется чистой прагматикой. Зная как функционирует конструкция власти в России, Путин осознает, что ему придется в ежедневном режиме заниматься проблемами своих семейных выдвиженц",messages.html
comention_prs_kovalchuk_boris_prs_msg_2cae3e743b,prs_kovalchuk_boris,prs_msg_2cae3e743b,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Май. Варианты невозможного. 2. Такая принципиальная позиция Путина объясняется чистой прагматикой. Зная как функционирует конструкция власти в России, Путин осознает, что ему придется в ежедневном режиме заниматься проблемами своих семейных выдвиженц",messages.html
comention_prs_kovalchuk_boris_prs_msg_ab569535d0,prs_kovalchuk_boris,prs_msg_ab569535d0,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: ТОП заметных событий российской политики в марте 1.  Теракт в концертном зале «Крокус Сити Холл» в подмосковном Красногорске 2.  Выборы президента РФ 3.  Похороны Алексея Навального 4.  Дискуссии по вопросу о снятии моратория на смертную казнь и изме,messages.html
comention_prs_kovalchuk_boris_prs_novak,prs_kovalchuk_boris,prs_novak,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Май. Варианты невозможного. 2. Такая принципиальная позиция Путина объясняется чистой прагматикой. Зная как функционирует конструкция власти в России, Путин осознает, что ему придется в ежедневном режиме заниматься проблемами своих семейных выдвиженц",messages.html
comention_prs_kovalchuk_boris_prs_oreshkin,prs_kovalchuk_boris,prs_oreshkin,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Июнь 2025. Предотпускной пейзаж . 1. Рассказывают, что на последнем Петербургском международном экономическом форуме его участники в кулуарах обсуждали короткий список возможных будущих премьеров и даже преемников Владимира Путина. Тема будущего все ",messages.html
comention_prs_kovalchuk_boris_prs_msg_36adb2bdca,prs_kovalchuk_boris,prs_msg_36adb2bdca,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: ТОП заметных событий российской политики в мае 1.  Утверждение нового состава правительства после инаугурации Владимира Путина 2.  Назначение Сергея Шойгу вместо Николая Патрушева на пост секретаря Совета безопасности России 3.  Назначение Андрея Бел,messages.html
comention_prs_kovalchuk_boris_prs_sechin,prs_kovalchuk_boris,prs_sechin,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Июнь 2025. Предотпускной пейзаж . 1. Рассказывают, что на последнем Петербургском международном экономическом форуме его участники в кулуарах обсуждали короткий список возможных будущих премьеров и даже преемников Владимира Путина. Тема будущего все ",messages.html
comention_prs_kovalchuk_boris_prs_tsivilev,prs_kovalchuk_boris,prs_tsivilev,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Май. Варианты невозможного. 2. Такая принципиальная позиция Путина объясняется чистой прагматикой. Зная как функционирует конструкция власти в России, Путин осознает, что ему придется в ежедневном режиме заниматься проблемами своих семейных выдвиженц",messages.html
comention_prs_kovalchuk_boris_prs_msg_44e85ab3ef,prs_kovalchuk_boris,prs_msg_44e85ab3ef,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Июнь 2025. Предотпускной пейзаж . 1. Рассказывают, что на последнем Петербургском международном экономическом форуме его участники в кулуарах обсуждали короткий список возможных будущих премьеров и даже преемников Владимира Путина. Тема будущего все ",messages.html
comention_prs_msg_0b6014e269_prs_matvienko,prs_msg_0b6014e269,prs_matvienko,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Май. Чистки и конструкции. 3. К концу президентской избирательной кампании весной 24 года, Путин и «идущие с ним» (на самом деле это широкая коалиция  от АнтиСистемы до государственников и правых) перехватили динамику (при бездействии верных государс",messages.html
comention_prs_msg_0b6014e269_prs_msg_f5a94cdba1,prs_msg_0b6014e269,prs_msg_f5a94cdba1,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Октябрь 2025. Стиль дома Романовых. Путин копирует большой стиль русского императорского Дома. Преображение в инкарнацию то ли Николая Павловича, то ли Александра Александровича Публичное сравнение себя с императором Александром Третьим наблюдается у",messages.html
comention_prs_msg_0b6014e269_prs_msg_ab569535d0,prs_msg_0b6014e269,prs_msg_ab569535d0,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: ТОП заметных событий российской политики в марте 1.  Теракт в концертном зале «Крокус Сити Холл» в подмосковном Красногорске 2.  Выборы президента РФ 3.  Похороны Алексея Навального 4.  Дискуссии по вопросу о снятии моратория на смертную казнь и изме,messages.html
comention_prs_msg_0b6014e269_prs_oreshkin,prs_msg_0b6014e269,prs_oreshkin,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Июнь 2025. Предотпускной пейзаж . 1. Рассказывают, что на последнем Петербургском международном экономическом форуме его участники в кулуарах обсуждали короткий список возможных будущих премьеров и даже преемников Владимира Путина. Тема будущего все ",messages.html
comention_prs_msg_0b6014e269_prs_msg_36adb2bdca,prs_msg_0b6014e269,prs_msg_36adb2bdca,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: ТОП заметных событий российской политики в мае 1.  Утверждение нового состава правительства после инаугурации Владимира Путина 2.  Назначение Сергея Шойгу вместо Николая Патрушева на пост секретаря Совета безопасности России 3.  Назначение Андрея Бел,messages.html
comention_prs_msg_0b6014e269_prs_msg_1646d804dd,prs_msg_0b6014e269,prs_msg_1646d804dd,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Август Путина. 4. Ожидания. Вброс об «африканском воскресении Пригожина» может выглядеть как троллинг. Но его значение не стоит упускать из внимания. Фактически можно утверждать- пригожинский мятеж продолжается; Антисистема не собирается сдаваться; о,messages.html
comention_prs_msg_0b6014e269_prs_msg_46c556c4bf,prs_msg_0b6014e269,prs_msg_46c556c4bf,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Октябрь 2025. Стиль дома Романовых. Путин копирует большой стиль русского императорского Дома. Преображение в инкарнацию то ли Николая Павловича, то ли Александра Александровича Публичное сравнение себя с императором Александром Третьим наблюдается у",messages.html
comention_prs_msg_0b6014e269_prs_msg_44e85ab3ef,prs_msg_0b6014e269,prs_msg_44e85ab3ef,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Июнь 2025. Предотпускной пейзаж . 1. Рассказывают, что на последнем Петербургском международном экономическом форуме его участники в кулуарах обсуждали короткий список возможных будущих премьеров и даже преемников Владимира Путина. Тема будущего все ",messages.html
comention_prs_msg_0b6014e269_prs_msg_88621f2a28,prs_msg_0b6014e269,prs_msg_88621f2a28,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: ТОП заметных событий российской политики в декабре 1.  Прямая линия с Владимиром Путиным и отмена ежегодного Послания президента Федеральному собранию 2.  Ограничение Роскомнадзором доступа к Roblox, FaceTime, SnapChat и WhatsApp 3.  Переговоры в Кре",messages.html
comention_prs_msg_0ec92e4189_prs_medvedev,prs_msg_0ec92e4189,prs_medvedev,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Сентябрь Путина. Проверка выборами. 4 . Традиционная системная оппозиция продолжает растрачивать свою и так слабую репутацию и административный вес. Геннадий Зюганов напрямую работает с главой АП Вайно,Громовым,Яриным, Чемезовым,Совбезом Патрушева и ",messages.html
comention_prs_msg_0ec92e4189_prs_msg_4c62670a63,prs_msg_0ec92e4189,prs_msg_4c62670a63,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Сентябрь Путина. Проверка выборами. 4 . Традиционная системная оппозиция продолжает растрачивать свою и так слабую репутацию и административный вес. Геннадий Зюганов напрямую работает с главой АП Вайно,Громовым,Яриным, Чемезовым,Совбезом Патрушева и ",messages.html
comention_prs_msg_0ec92e4189_prs_msg_2cae3e743b,prs_msg_0ec92e4189,prs_msg_2cae3e743b,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Сентябрь Путина. Проверка выборами. 4 . Традиционная системная оппозиция продолжает растрачивать свою и так слабую репутацию и административный вес. Геннадий Зюганов напрямую работает с главой АП Вайно,Громовым,Яриным, Чемезовым,Совбезом Патрушева и ",messages.html
comention_prs_msg_0ec92e4189_prs_msg_77523e0fa4,prs_msg_0ec92e4189,prs_msg_77523e0fa4,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Сентябрь Путина. Проверка выборами. 4 . Традиционная системная оппозиция продолжает растрачивать свою и так слабую репутацию и административный вес. Геннадий Зюганов напрямую работает с главой АП Вайно,Громовым,Яриным, Чемезовым,Совбезом Патрушева и ",messages.html
comention_prs_msg_0ec92e4189_prs_msg_bc72686687,prs_msg_0ec92e4189,prs_msg_bc72686687,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Сентябрь Путина. Проверка выборами. 4 . Традиционная системная оппозиция продолжает растрачивать свою и так слабую репутацию и административный вес. Геннадий Зюганов напрямую работает с главой АП Вайно,Громовым,Яриным, Чемезовым,Совбезом Патрушева и ",messages.html
comention_prs_msg_0ec92e4189_prs_msg_876c120e06,prs_msg_0ec92e4189,prs_msg_876c120e06,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Сентябрь Путина. Проверка выборами. 4 . Традиционная системная оппозиция продолжает растрачивать свою и так слабую репутацию и административный вес. Геннадий Зюганов напрямую работает с главой АП Вайно,Громовым,Яриным, Чемезовым,Совбезом Патрушева и ",messages.html
comention_prs_msg_0ec92e4189_prs_msg_bd9da71fca,prs_msg_0ec92e4189,prs_msg_bd9da71fca,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Сентябрь Путина. Проверка выборами. 4 . Традиционная системная оппозиция продолжает растрачивать свою и так слабую репутацию и административный вес. Геннадий Зюганов напрямую работает с главой АП Вайно,Громовым,Яриным, Чемезовым,Совбезом Патрушева и ",messages.html
comention_prs_msg_0ec92e4189_prs_chemezov,prs_msg_0ec92e4189,prs_chemezov,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Сентябрь Путина. Проверка выборами. 4 . Традиционная системная оппозиция продолжает растрачивать свою и так слабую репутацию и административный вес. Геннадий Зюганов напрямую работает с главой АП Вайно,Громовым,Яриным, Чемезовым,Совбезом Патрушева и ",messages.html
comention_prs_msg_0ec92e4189_prs_shoigu,prs_msg_0ec92e4189,prs_shoigu,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Сентябрь Путина. Проверка выборами. 4 . Традиционная системная оппозиция продолжает растрачивать свою и так слабую репутацию и административный вес. Геннадий Зюганов напрямую работает с главой АП Вайно,Громовым,Яриным, Чемезовым,Совбезом Патрушева и ",messages.html
comention_prs_msg_0ec92e4189_prs_msg_07e84a0c26,prs_msg_0ec92e4189,prs_msg_07e84a0c26,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Сентябрь Путина. Проверка выборами. 4 . Традиционная системная оппозиция продолжает растрачивать свою и так слабую репутацию и административный вес. Геннадий Зюганов напрямую работает с главой АП Вайно,Громовым,Яриным, Чемезовым,Совбезом Патрушева и ",messages.html
comention_prs_msg_87cc2fce59_prs_msg_a07b0013b8,prs_msg_87cc2fce59,prs_msg_a07b0013b8,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Октябрь Путина. Конфигурация. Вокруг Путина активно складывается новая конфигурация власти. По многочисленным слухам, с августа Путин активно изучает многочисленные досье, проводит десятки встреч, едет в регионы и встречается с главами регионов, чино",messages.html
comention_prs_msg_87cc2fce59_prs_msg_ed56d136c0,prs_msg_87cc2fce59,prs_msg_ed56d136c0,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Октябрь Путина. Конфигурация. Вокруг Путина активно складывается новая конфигурация власти. По многочисленным слухам, с августа Путин активно изучает многочисленные досье, проводит десятки встреч, едет в регионы и встречается с главами регионов, чино",messages.html
comention_prs_msg_87cc2fce59_prs_msg_a71c110279,prs_msg_87cc2fce59,prs_msg_a71c110279,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Октябрь Путина. Мобилизационное. Путин безусловно мастер выстраивания баланса, даже казалось бы в самом неблагоприятном сценарии. После гибели/убийства Пригожина,которого считали личной креатурой Путина и гаранта владельца ЧВК Вагнер,Минобороны и ФСБ",messages.html
comention_prs_msg_87cc2fce59_prs_msg_d7471af42d,prs_msg_87cc2fce59,prs_msg_d7471af42d,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Октябрь Путина. Мобилизационное. Путин безусловно мастер выстраивания баланса, даже казалось бы в самом неблагоприятном сценарии. После гибели/убийства Пригожина,которого считали личной креатурой Путина и гаранта владельца ЧВК Вагнер,Минобороны и ФСБ",messages.html
comention_prs_msg_87cc2fce59_prs_medvedev,prs_msg_87cc2fce59,prs_medvedev,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Октябрь Путина. Мобилизационное. Путин безусловно мастер выстраивания баланса, даже казалось бы в самом неблагоприятном сценарии. После гибели/убийства Пригожина,которого считали личной креатурой Путина и гаранта владельца ЧВК Вагнер,Минобороны и ФСБ",messages.html
comention_prs_msg_87cc2fce59_prs_msg_4c62670a63,prs_msg_87cc2fce59,prs_msg_4c62670a63,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Октябрь Путина. Конфигурация. Вокруг Путина активно складывается новая конфигурация власти. По многочисленным слухам, с августа Путин активно изучает многочисленные досье, проводит десятки встреч, едет в регионы и встречается с главами регионов, чино",messages.html
comention_prs_msg_87cc2fce59_prs_msg_2cae3e743b,prs_msg_87cc2fce59,prs_msg_2cae3e743b,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Октябрь Путина. Конфигурация. Вокруг Путина активно складывается новая конфигурация власти. По многочисленным слухам, с августа Путин активно изучает многочисленные досье, проводит десятки встреч, едет в регионы и встречается с главами регионов, чино",messages.html
comention_prs_msg_87cc2fce59_prs_novak,prs_msg_87cc2fce59,prs_novak,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Октябрь Путина. Конфигурация. Вокруг Путина активно складывается новая конфигурация власти. По многочисленным слухам, с августа Путин активно изучает многочисленные досье, проводит десятки встреч, едет в регионы и встречается с главами регионов, чино",messages.html
comention_prs_msg_87cc2fce59_prs_oreshkin,prs_msg_87cc2fce59,prs_oreshkin,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Октябрь Путина. Конфигурация. Вокруг Путина активно складывается новая конфигурация власти. По многочисленным слухам, с августа Путин активно изучает многочисленные досье, проводит десятки встреч, едет в регионы и встречается с главами регионов, чино",messages.html
comention_prs_msg_87cc2fce59_prs_msg_65ea5e5fa2,prs_msg_87cc2fce59,prs_msg_65ea5e5fa2,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Октябрь Путина. Конфигурация. Вокруг Путина активно складывается новая конфигурация власти. По многочисленным слухам, с августа Путин активно изучает многочисленные досье, проводит десятки встреч, едет в регионы и встречается с главами регионов, чино",messages.html
comention_prs_msg_87cc2fce59_prs_msg_97c78150a4,prs_msg_87cc2fce59,prs_msg_97c78150a4,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Октябрь Путина. Мобилизационное. Путин безусловно мастер выстраивания баланса, даже казалось бы в самом неблагоприятном сценарии. После гибели/убийства Пригожина,которого считали личной креатурой Путина и гаранта владельца ЧВК Вагнер,Минобороны и ФСБ",messages.html
comention_prs_msg_87cc2fce59_prs_khusnullin,prs_msg_87cc2fce59,prs_khusnullin,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Октябрь Путина. Конфигурация. Вокруг Путина активно складывается новая конфигурация власти. По многочисленным слухам, с августа Путин активно изучает многочисленные досье, проводит десятки встреч, едет в регионы и встречается с главами регионов, чино",messages.html
comention_prs_msg_87cc2fce59_prs_msg_12ca299999,prs_msg_87cc2fce59,prs_msg_12ca299999,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Октябрь Путина. Мобилизационное. Путин безусловно мастер выстраивания баланса, даже казалось бы в самом неблагоприятном сценарии. После гибели/убийства Пригожина,которого считали личной креатурой Путина и гаранта владельца ЧВК Вагнер,Минобороны и ФСБ",messages.html
comention_prs_msg_87cc2fce59_prs_shoigu,prs_msg_87cc2fce59,prs_shoigu,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Октябрь Путина. Мобилизационное. Путин безусловно мастер выстраивания баланса, даже казалось бы в самом неблагоприятном сценарии. После гибели/убийства Пригожина,которого считали личной креатурой Путина и гаранта владельца ЧВК Вагнер,Минобороны и ФСБ",messages.html
comention_prs_krasnov_igor_prs_matvienko,prs_krasnov_igor,prs_matvienko,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Август 2025.Силовой блок ждет рокировка. 1 . Многочисленные слухи обещают череду кадровых перестановок, однако пока ни один источник не может подтвердить их с достоверностью. Так, газета «Ведомости», работающая под Сечиным и УВП, анонсировала переход",messages.html
comention_prs_krasnov_igor_prs_msg_f5a94cdba1,prs_krasnov_igor,prs_msg_f5a94cdba1,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Июнь 2025. Предотпускной пейзаж . 3. Спикер Госдумы Вячеслав Володин рассматривает два возможных сценария своего карьерного будущего: возглавить Министерство иностранных дел России или Службу внешней разведки. Вместе с тем не исключён и вариант, при ",messages.html
comention_prs_krasnov_igor_prs_msg_ab569535d0,prs_krasnov_igor,prs_msg_ab569535d0,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Август Путина. 1.1. Элиты к 2021 году, сразу после коронавируса, отчетливо поняли всю бесперспективность будущего путинского политического режима. У путинской системы больше не оказалось варианта будущего. И это ввело всю элиту буквально в ступор. Пу",messages.html
comention_prs_krasnov_igor_prs_patrushev_dmitry,prs_krasnov_igor,prs_patrushev_dmitry,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Июнь 2025. Предотпускной пейзаж . 1. Рассказывают, что на последнем Петербургском международном экономическом форуме его участники в кулуарах обсуждали короткий список возможных будущих премьеров и даже преемников Владимира Путина. Тема будущего все ",messages.html
comention_prs_krasnov_igor_prs_msg_bc72686687,prs_krasnov_igor,prs_msg_bc72686687,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Июнь 2025. Предотпускной пейзаж . 3. Спикер Госдумы Вячеслав Володин рассматривает два возможных сценария своего карьерного будущего: возглавить Министерство иностранных дел России или Службу внешней разведки. Вместе с тем не исключён и вариант, при ",messages.html
comention_prs_krasnov_igor_prs_tsivilev,prs_krasnov_igor,prs_tsivilev,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Май. Чистки и конструкции. 2. Путин снова показал себя талантливым тактиком. Серьезно ослабленный после пригожинского мятежа, Путин снова начал навязывать собственные правила игры политической системе, ослабляя противников и столкивая их в ситуационн",messages.html
comention_prs_krasnov_igor_prs_msg_44e85ab3ef,prs_krasnov_igor,prs_msg_44e85ab3ef,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Июнь 2025. Предотпускной пейзаж . 1. Рассказывают, что на последнем Петербургском международном экономическом форуме его участники в кулуарах обсуждали короткий список возможных будущих премьеров и даже преемников Владимира Путина. Тема будущего все ",messages.html
