kumu_id,from,to,label,type,subtype,weight_num,strength,directionality,formality,view_family,confidence,period,description,source_url,layer
comention_prs_msg_3d282ad417_prs_matvienko,prs_msg_3d282ad417,prs_matvienko,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Топ заметных событий российской политики в октябре 1.  Отмена встречи Путина и Трампа в Будапеште 2.  Санкции США в отношении «Роснефти» и «Лукойла» 3.  Назначение начальником управления президента по стратегическому партнерству и сотрудничеству генд,messages.html,comention
comention_prs_msg_3d282ad417_prs_msg_f5a94cdba1,prs_msg_3d282ad417,prs_msg_f5a94cdba1,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Ноябрь 2025. Натальная карта Минченко. 3. Значимо выросла влиятельность МВД и министра Колокольцева : ведомство получило личное поручение от Путина вести расследование резонансных экономических уголовных дел, включая дела против элитариев (Капайгород",messages.html,comention
comention_prs_msg_3d282ad417_prs_msg_4c62670a63,prs_msg_3d282ad417,prs_msg_4c62670a63,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Ноябрь 2025. Натальная карта Минченко. 3. Значимо выросла влиятельность МВД и министра Колокольцева : ведомство получило личное поручение от Путина вести расследование резонансных экономических уголовных дел, включая дела против элитариев (Капайгород",messages.html,comention
comention_prs_msg_3d282ad417_prs_msg_2cae3e743b,prs_msg_3d282ad417,prs_msg_2cae3e743b,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Ноябрь 2025. Натальная карта Минченко. 3. Значимо выросла влиятельность МВД и министра Колокольцева : ведомство получило личное поручение от Путина вести расследование резонансных экономических уголовных дел, включая дела против элитариев (Капайгород",messages.html,comention
comention_prs_msg_3d282ad417_prs_mishustin,prs_msg_3d282ad417,prs_mishustin,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Май. Варианты невозможного. 1 . История с формированием правительства обрастает множеством слухов и фрагментов. Еще в прошлом году, политический класс активно обсуждал варианты серьезного перехвата власти на фоне подавления пригожинского мятежа. Воен",messages.html,comention
comention_prs_msg_3d282ad417_prs_msg_33b6aba646,prs_msg_3d282ad417,prs_msg_33b6aba646,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Ноябрь 2025. Натальная карта Минченко. 3. Значимо выросла влиятельность МВД и министра Колокольцева : ведомство получило личное поручение от Путина вести расследование резонансных экономических уголовных дел, включая дела против элитариев (Капайгород",messages.html,comention
comention_prs_msg_3d282ad417_prs_msg_ab569535d0,prs_msg_3d282ad417,prs_msg_ab569535d0,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Май. Варианты невозможного. 1 . История с формированием правительства обрастает множеством слухов и фрагментов. Еще в прошлом году, политический класс активно обсуждал варианты серьезного перехвата власти на фоне подавления пригожинского мятежа. Воен",messages.html,comention
comention_prs_msg_3d282ad417_prs_naryshkin,prs_msg_3d282ad417,prs_naryshkin,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Ноябрь 2025. Натальная карта Минченко. 3. Значимо выросла влиятельность МВД и министра Колокольцева : ведомство получило личное поручение от Путина вести расследование резонансных экономических уголовных дел, включая дела против элитариев (Капайгород",messages.html,comention
comention_prs_msg_3d282ad417_prs_oreshkin,prs_msg_3d282ad417,prs_oreshkin,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Ноябрь 2025. Натальная карта Минченко. 3. Значимо выросла влиятельность МВД и министра Колокольцева : ведомство получило личное поручение от Путина вести расследование резонансных экономических уголовных дел, включая дела против элитариев (Капайгород",messages.html,comention
comention_prs_msg_3d282ad417_prs_peskov,prs_msg_3d282ad417,prs_peskov,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Октябрь 2025. Импровизация вместо стратегии. 2. Проблема публичного для американской аудитории провала визита Дмитриева — не столько в его безрезультатности, сколько в поразительной некомпетентности Москвы в организации политического процесса. Кремль",messages.html,comention
comention_prs_msg_3d282ad417_prs_msg_1646d804dd,prs_msg_3d282ad417,prs_msg_1646d804dd,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Ноябрь 2025. Натальная карта Минченко. 3. Значимо выросла влиятельность МВД и министра Колокольцева : ведомство получило личное поручение от Путина вести расследование резонансных экономических уголовных дел, включая дела против элитариев (Капайгород",messages.html,comention
comention_prs_msg_3d282ad417_prs_sechin,prs_msg_3d282ad417,prs_sechin,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Май. Варианты невозможного. 1 . История с формированием правительства обрастает множеством слухов и фрагментов. Еще в прошлом году, политический класс активно обсуждал варианты серьезного перехвата власти на фоне подавления пригожинского мятежа. Воен",messages.html,comention
comention_prs_msg_3d282ad417_prs_simonyan,prs_msg_3d282ad417,prs_simonyan,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Ноябрь 2025. Натальная карта Минченко. 3. Значимо выросла влиятельность МВД и министра Колокольцева : ведомство получило личное поручение от Путина вести расследование резонансных экономических уголовных дел, включая дела против элитариев (Капайгород",messages.html,comention
comention_prs_msg_3d282ad417_prs_msg_c6fc806f88,prs_msg_3d282ad417,prs_msg_c6fc806f88,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Май. Варианты невозможного. 1 . История с формированием правительства обрастает множеством слухов и фрагментов. Еще в прошлом году, политический класс активно обсуждал варианты серьезного перехвата власти на фоне подавления пригожинского мятежа. Воен",messages.html,comention
comention_prs_msg_3d282ad417_prs_khusnullin,prs_msg_3d282ad417,prs_khusnullin,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Ноябрь 2025. Натальная карта Минченко. 3. Значимо выросла влиятельность МВД и министра Колокольцева : ведомство получило личное поручение от Путина вести расследование резонансных экономических уголовных дел, включая дела против элитариев (Капайгород",messages.html,comention
comention_prs_msg_3d282ad417_prs_chemezov,prs_msg_3d282ad417,prs_chemezov,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Май. Варианты невозможного. 1 . История с формированием правительства обрастает множеством слухов и фрагментов. Еще в прошлом году, политический класс активно обсуждал варианты серьезного перехвата власти на фоне подавления пригожинского мятежа. Воен",messages.html,comention
comention_prs_msg_3d282ad417_prs_msg_e20edfaef8,prs_msg_3d282ad417,prs_msg_e20edfaef8,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: ТОП заметных событий российской политики в декабре 1.  Прямая линия с Владимиром Путиным и отмена ежегодного Послания президента Федеральному собранию 2.  Ограничение Роскомнадзором доступа к Roblox, FaceTime, SnapChat и WhatsApp 3.  Переговоры в Кре",messages.html,comention
comention_prs_msg_3d282ad417_prs_msg_88621f2a28,prs_msg_3d282ad417,prs_msg_88621f2a28,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: ТОП заметных событий российской политики в декабре 1.  Прямая линия с Владимиром Путиным и отмена ежегодного Послания президента Федеральному собранию 2.  Ограничение Роскомнадзором доступа к Roblox, FaceTime, SnapChat и WhatsApp 3.  Переговоры в Кре",messages.html,comention
comention_prs_dyumin_prs_msg_db44d4af5c,prs_dyumin,prs_msg_db44d4af5c,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Май. Варианты невозможного. 1 . История с формированием правительства обрастает множеством слухов и фрагментов. Еще в прошлом году, политический класс активно обсуждал варианты серьезного перехвата власти на фоне подавления пригожинского мятежа. Воен",messages.html,comention
comention_prs_dyumin_prs_msg_fc8a7ceed1,prs_dyumin,prs_msg_fc8a7ceed1,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Май. Варианты невозможного. 1 . История с формированием правительства обрастает множеством слухов и фрагментов. Еще в прошлом году, политический класс активно обсуждал варианты серьезного перехвата власти на фоне подавления пригожинского мятежа. Воен",messages.html,comention
comention_prs_dyumin_prs_msg_87cc2fce59,prs_dyumin,prs_msg_87cc2fce59,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Октябрь Путина. Конфигурация. Вокруг Путина активно складывается новая конфигурация власти. По многочисленным слухам, с августа Путин активно изучает многочисленные досье, проводит десятки встреч, едет в регионы и встречается с главами регионов, чино",messages.html,comention
comention_prs_dyumin_prs_msg_a07b0013b8,prs_dyumin,prs_msg_a07b0013b8,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Октябрь Путина. Конфигурация. Вокруг Путина активно складывается новая конфигурация власти. По многочисленным слухам, с августа Путин активно изучает многочисленные досье, проводит десятки встреч, едет в регионы и встречается с главами регионов, чино",messages.html,comention
comention_prs_dyumin_prs_kurenkov,prs_dyumin,prs_kurenkov,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Профайл Время Путина. Александр Куренков . 1 Александр Вячеславович Куренков – российский государственный деятель, с мая 2022 года занимающий пост министра по чрезвычайным ситуациям (МЧС России) и входящий в Совет Безопасности РФ. В прошлом он служил",messages.html,comention
comention_prs_dyumin_prs_msg_ab569535d0,prs_dyumin,prs_msg_ab569535d0,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Май. Варианты невозможного. 1 . История с формированием правительства обрастает множеством слухов и фрагментов. Еще в прошлом году, политический класс активно обсуждал варианты серьезного перехвата власти на фоне подавления пригожинского мятежа. Воен",messages.html,comention
comention_prs_dyumin_prs_novak,prs_dyumin,prs_novak,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Октябрь Путина. Конфигурация. Вокруг Путина активно складывается новая конфигурация власти. По многочисленным слухам, с августа Путин активно изучает многочисленные досье, проводит десятки встреч, едет в регионы и встречается с главами регионов, чино",messages.html,comention
comention_prs_dyumin_prs_peskov,prs_dyumin,prs_peskov,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Профайл Время Путина. Александр Куренков . 1 Александр Вячеславович Куренков – российский государственный деятель, с мая 2022 года занимающий пост министра по чрезвычайным ситуациям (МЧС России) и входящий в Совет Безопасности РФ. В прошлом он служил",messages.html,comention
comention_prs_dyumin_prs_msg_36adb2bdca,prs_dyumin,prs_msg_36adb2bdca,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: ТОП заметных событий российской политики в мае 1.  Утверждение нового состава правительства после инаугурации Владимира Путина 2.  Назначение Сергея Шойгу вместо Николая Патрушева на пост секретаря Совета безопасности России 3.  Назначение Андрея Бел,messages.html,comention
comention_prs_dyumin_prs_msg_65ea5e5fa2,prs_dyumin,prs_msg_65ea5e5fa2,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Октябрь Путина. Конфигурация. Вокруг Путина активно складывается новая конфигурация власти. По многочисленным слухам, с августа Путин активно изучает многочисленные досье, проводит десятки встреч, едет в регионы и встречается с главами регионов, чино",messages.html,comention
comention_prs_dyumin_prs_khusnullin,prs_dyumin,prs_khusnullin,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Октябрь Путина. Конфигурация. Вокруг Путина активно складывается новая конфигурация власти. По многочисленным слухам, с августа Путин активно изучает многочисленные досье, проводит десятки встреч, едет в регионы и встречается с главами регионов, чино",messages.html,comention
comention_prs_dyumin_prs_tsivilev,prs_dyumin,prs_tsivilev,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Май. Варианты невозможного. 1 . История с формированием правительства обрастает множеством слухов и фрагментов. Еще в прошлом году, политический класс активно обсуждал варианты серьезного перехвата власти на фоне подавления пригожинского мятежа. Воен",messages.html,comention
comention_prs_msg_d45135ff9c_prs_manturov,prs_msg_d45135ff9c,prs_manturov,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Август-сентябрь.  Черные лебеди августа 1. Курский прорыв и последствия-1 . 6 августа 2024 года ВСУ перешли российско-украинскую границу и начали боевые действия в Курской области. С этого момента СВО полностью изменило свой характер, хотя Кремль сде",messages.html,comention
comention_prs_msg_d45135ff9c_prs_naryshkin,prs_msg_d45135ff9c,prs_naryshkin,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Август Путина. 3. Убийство Пригожина в небе в несколько десятков километров от резиденции Валдай было излишне демонстративным.  Об этом говорил и Лукашенко, который в целом осудил убийство. Для белорусского лидера смерть Пригожина была не меньшим пот",messages.html,comention
comention_prs_msg_d45135ff9c_prs_msg_1646d804dd,prs_msg_d45135ff9c,prs_msg_1646d804dd,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Август Путина. 3. Убийство Пригожина в небе в несколько десятков километров от резиденции Валдай было излишне демонстративным.  Об этом говорил и Лукашенко, который в целом осудил убийство. Для белорусского лидера смерть Пригожина была не меньшим пот",messages.html,comention
comention_prs_msg_d45135ff9c_prs_sechin,prs_msg_d45135ff9c,prs_sechin,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Август-сентябрь.  Черные лебеди августа 1. Курский прорыв и последствия-1 . 6 августа 2024 года ВСУ перешли российско-украинскую границу и начали боевые действия в Курской области. С этого момента СВО полностью изменило свой характер, хотя Кремль сде",messages.html,comention
comention_prs_msg_d45135ff9c_prs_msg_a23ceff572,prs_msg_d45135ff9c,prs_msg_a23ceff572,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Август-сентябрь.  Черные лебеди августа 1. Курский прорыв и последствия-2. Кремль серьезно переживает за ситуации в Курской области- АП минимизировало информацию о ситуации на фронте, представив ее как террористическую вылазку, а не внешнюю агрессию;",messages.html,comention
comention_prs_msg_d45135ff9c_prs_tsivilev,prs_msg_d45135ff9c,prs_tsivilev,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Июнь. Оборонные имитации. Коллективное увольнение высших чиновников из Министерства обороны выглядит как политическое выражение недоверия прежней команде Шойгу. По кадровым новациям видно,что основные претензии предъявлены к военному бюджетированию, ",messages.html,comention
comention_prs_msg_d45135ff9c_prs_msg_44e85ab3ef,prs_msg_d45135ff9c,prs_msg_44e85ab3ef,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Июнь. Оборонные имитации. Коллективное увольнение высших чиновников из Министерства обороны выглядит как политическое выражение недоверия прежней команде Шойгу. По кадровым новациям видно,что основные претензии предъявлены к военному бюджетированию, ",messages.html,comention
comention_prs_msg_d45135ff9c_prs_shoigu,prs_msg_d45135ff9c,prs_shoigu,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Июнь. Оборонные имитации. Коллективное увольнение высших чиновников из Министерства обороны выглядит как политическое выражение недоверия прежней команде Шойгу. По кадровым новациям видно,что основные претензии предъявлены к военному бюджетированию, ",messages.html,comention
comention_prs_msg_01c80b7ee2_prs_zolotov,prs_msg_01c80b7ee2,prs_zolotov,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Профайл Время Путина. Александр Куренков . 3 Накануне назначения в МЧС Александр Куренков успел проявить себя и в контексте участия в боевых действиях на Украине.  Хотя подробности его участия не разглашались, сам факт командировки на театр боевых де",messages.html,comention
comention_prs_msg_01c80b7ee2_prs_msg_fc8a7ceed1,prs_msg_01c80b7ee2,prs_msg_fc8a7ceed1,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Август Путина. 3.1. Вся биография Путина позволяет утверждать, что он слишком легко расстается с друзьями и союзниками, когда того требует ситуация. Сильная сторона Путина в его рацио,он уступает сильной стороне и легко забывает о своих друзьях, объя",messages.html,comention
comention_prs_msg_01c80b7ee2_prs_kiriyenko,prs_msg_01c80b7ee2,prs_kiriyenko,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Май. Варианты невозможного. 2. Такая принципиальная позиция Путина объясняется чистой прагматикой. Зная как функционирует конструкция власти в России, Путин осознает, что ему придется в ежедневном режиме заниматься проблемами своих семейных выдвиженц",messages.html,comention
comention_prs_msg_01c80b7ee2_prs_kovalchuk_boris,prs_msg_01c80b7ee2,prs_kovalchuk_boris,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Май. Варианты невозможного. 2. Такая принципиальная позиция Путина объясняется чистой прагматикой. Зная как функционирует конструкция власти в России, Путин осознает, что ему придется в ежедневном режиме заниматься проблемами своих семейных выдвиженц",messages.html,comention
comention_prs_msg_01c80b7ee2_prs_kurenkov,prs_msg_01c80b7ee2,prs_kurenkov,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Профайл Время Путина. Александр Куренков . 3 Накануне назначения в МЧС Александр Куренков успел проявить себя и в контексте участия в боевых действиях на Украине.  Хотя подробности его участия не разглашались, сам факт командировки на театр боевых де",messages.html,comention
comention_prs_msg_01c80b7ee2_prs_manturov,prs_msg_01c80b7ee2,prs_manturov,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Май. Варианты невозможного. 2. Такая принципиальная позиция Путина объясняется чистой прагматикой. Зная как функционирует конструкция власти в России, Путин осознает, что ему придется в ежедневном режиме заниматься проблемами своих семейных выдвиженц",messages.html,comention
comention_prs_msg_01c80b7ee2_prs_medvedev,prs_msg_01c80b7ee2,prs_medvedev,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Май. Варианты невозможного. 2. Такая принципиальная позиция Путина объясняется чистой прагматикой. Зная как функционирует конструкция власти в России, Путин осознает, что ему придется в ежедневном режиме заниматься проблемами своих семейных выдвиженц",messages.html,comention
comention_prs_msg_01c80b7ee2_prs_msg_cf154367aa,prs_msg_01c80b7ee2,prs_msg_cf154367aa,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Профайл Время Путина. Александр Куренков . 3 Накануне назначения в МЧС Александр Куренков успел проявить себя и в контексте участия в боевых действиях на Украине.  Хотя подробности его участия не разглашались, сам факт командировки на театр боевых де",messages.html,comention
comention_prs_msg_01c80b7ee2_prs_msg_4c62670a63,prs_msg_01c80b7ee2,prs_msg_4c62670a63,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Май. Варианты невозможного. 2. Такая принципиальная позиция Путина объясняется чистой прагматикой. Зная как функционирует конструкция власти в России, Путин осознает, что ему придется в ежедневном режиме заниматься проблемами своих семейных выдвиженц",messages.html,comention
comention_prs_msg_01c80b7ee2_prs_msg_2cae3e743b,prs_msg_01c80b7ee2,prs_msg_2cae3e743b,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Май. Варианты невозможного. 2. Такая принципиальная позиция Путина объясняется чистой прагматикой. Зная как функционирует конструкция власти в России, Путин осознает, что ему придется в ежедневном режиме заниматься проблемами своих семейных выдвиженц",messages.html,comention
comention_prs_msg_01c80b7ee2_prs_mishustin,prs_msg_01c80b7ee2,prs_mishustin,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Май. Варианты невозможного. 2. Такая принципиальная позиция Путина объясняется чистой прагматикой. Зная как функционирует конструкция власти в России, Путин осознает, что ему придется в ежедневном режиме заниматься проблемами своих семейных выдвиженц",messages.html,comention
comention_prs_msg_01c80b7ee2_prs_novak,prs_msg_01c80b7ee2,prs_novak,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Май. Варианты невозможного. 2. Такая принципиальная позиция Путина объясняется чистой прагматикой. Зная как функционирует конструкция власти в России, Путин осознает, что ему придется в ежедневном режиме заниматься проблемами своих семейных выдвиженц",messages.html,comention
comention_prs_msg_01c80b7ee2_prs_msg_1646d804dd,prs_msg_01c80b7ee2,prs_msg_1646d804dd,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Август Путина. 3.1. Вся биография Путина позволяет утверждать, что он слишком легко расстается с друзьями и союзниками, когда того требует ситуация. Сильная сторона Путина в его рацио,он уступает сильной стороне и легко забывает о своих друзьях, объя",messages.html,comention
comention_prs_msg_01c80b7ee2_prs_msg_46c556c4bf,prs_msg_01c80b7ee2,prs_msg_46c556c4bf,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Август Путина. 3.1. Вся биография Путина позволяет утверждать, что он слишком легко расстается с друзьями и союзниками, когда того требует ситуация. Сильная сторона Путина в его рацио,он уступает сильной стороне и легко забывает о своих друзьях, объя",messages.html,comention
comention_prs_msg_01c80b7ee2_prs_msg_3815327e14,prs_msg_01c80b7ee2,prs_msg_3815327e14,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Август Путина. 3.1. Вся биография Путина позволяет утверждать, что он слишком легко расстается с друзьями и союзниками, когда того требует ситуация. Сильная сторона Путина в его рацио,он уступает сильной стороне и легко забывает о своих друзьях, объя",messages.html,comention
comention_prs_msg_01c80b7ee2_prs_msg_c6fc806f88,prs_msg_01c80b7ee2,prs_msg_c6fc806f88,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Май. Варианты невозможного. 2. Такая принципиальная позиция Путина объясняется чистой прагматикой. Зная как функционирует конструкция власти в России, Путин осознает, что ему придется в ежедневном режиме заниматься проблемами своих семейных выдвиженц",messages.html,comention
comention_prs_msg_01c80b7ee2_prs_msg_4408018f00,prs_msg_01c80b7ee2,prs_msg_4408018f00,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Август Путина. 3.1. Вся биография Путина позволяет утверждать, что он слишком легко расстается с друзьями и союзниками, когда того требует ситуация. Сильная сторона Путина в его рацио,он уступает сильной стороне и легко забывает о своих друзьях, объя",messages.html,comention
